d,open,high,low,close
2025-01-20T15:00:00+07:00,107120.65,108381.92,107093.33,108320.01
2025-01-20T16:00:00+07:00,108320,109193.23,107548,108132.05
2025-01-20T17:00:00+07:00,108132.05,108731.92,107769.18,107964.56
2025-01-20T18:00:00+07:00,107964.56,108550,107780.51,108239.19
2025-01-20T19:00:00+07:00,108239.19,108700.01,105472.95,106917.59
2025-01-20T20:00:00+07:00,106918.83,108125,106651.11,107956.31
2025-01-20T21:00:00+07:00,107956.31,108130.08,107277.28,107866.65
2025-01-20T22:00:00+07:00,107866.65,107990,104480,104957.99
2025-01-20T23:00:00+07:00,104957.99,107050,103708,106670.38
2025-01-21T00:00:00+07:00,106670.37,106778.05,100333,102963.32
2025-01-21T01:00:00+07:00,102963.31,104469.15,102738.23,103930.66
2025-01-21T02:00:00+07:00,103930.66,103964.43,102733.77,103691.63
2025-01-21T03:00:00+07:00,103691.64,104331,103352,103647.16
2025-01-21T04:00:00+07:00,103647.16,104080,102562.99,102596
2025-01-21T05:00:00+07:00,102596,103815.98,101846.15,103608
2025-01-21T06:00:00+07:00,103607.99,103728.52,101701.01,102260.01
2025-01-21T07:00:00+07:00,102260,102672,101086.12,101187.75
2025-01-21T08:00:00+07:00,101187.75,102233.26,100119.04,101498.24
2025-01-21T09:00:00+07:00,101498.23,102763.33,101064.87,102545.56
2025-01-21T10:00:00+07:00,102545.57,103260.1,102300,102936.01
2025-01-21T11:00:00+07:00,102936.01,102974.14,101928.58,102344.2
2025-01-21T12:00:00+07:00,102344.21,102527.39,101339.49,101365.98
2025-01-21T13:00:00+07:00,101365.98,102186.15,101111.68,102176.04
2025-01-21T14:00:00+07:00,102176.04,102480,101799.57,101989.05
2025-01-21T15:00:00+07:00,101989.06,102496.74,101740.82,102466.81
2025-01-21T16:00:00+07:00,102466.82,102894.29,102072.13,102707.08
2025-01-21T17:00:00+07:00,102707.07,103364.74,102582,103160.85
2025-01-21T18:00:00+07:00,103160.85,103973.02,103073.86,103758.25
2025-01-21T19:00:00+07:00,103758.25,104708.41,103610.77,104519.98
2025-01-21T20:00:00+07:00,104519.98,104999.99,104149.18,104457.07
2025-01-21T21:00:00+07:00,104457.08,105320,103001,103260.91
2025-01-21T22:00:00+07:00,103260.9,104109.98,102803.43,103943
2025-01-21T23:00:00+07:00,103942.99,106500.99,103822.02,104965.99
2025-01-22T00:00:00+07:00,104965.99,106400,104888.24,106173.26
2025-01-22T01:00:00+07:00,106173.27,107240.81,105892,106861.18
2025-01-22T02:00:00+07:00,106861.18,107150,106263.84,107031.34
2025-01-22T03:00:00+07:00,107031.34,107199.99,105924.24,106137.51
2025-01-22T04:00:00+07:00,106137.51,106814.37,105772,106772.23
2025-01-22T05:00:00+07:00,106772.23,106772.24,105971.99,105996.01
2025-01-22T06:00:00+07:00,105996.01,106284,105420,106143.82
2025-01-22T07:00:00+07:00,106143.82,106322,105807.08,105948
2025-01-22T08:00:00+07:00,105948.01,106394.46,105448.99,105799.99
2025-01-22T09:00:00+07:00,105800,106202.82,105556.05,105583.89
2025-01-22T10:00:00+07:00,105583.9,105912.18,105583.89,105600.01
2025-01-22T11:00:00+07:00,105600.01,105812,105277.24,105578.41
2025-01-22T12:00:00+07:00,105578.41,105882.89,105498.83,105689.15
2025-01-22T13:00:00+07:00,105689.15,105952,105186.71,105379.81
2025-01-22T14:00:00+07:00,105379.82,105678.57,105043.88,105084.77
2025-01-22T15:00:00+07:00,105084.77,105343.28,104700,105270.03
2025-01-22T16:00:00+07:00,105270.03,105270.03,104916.43,104984.83
2025-01-22T17:00:00+07:00,104984.82,105161.76,104647.75,105142.76
2025-01-22T18:00:00+07:00,105142.14,105464.83,104758.62,105100.39
2025-01-22T19:00:00+07:00,105100.38,105584.23,105060.35,105275.86
2025-01-22T20:00:00+07:00,105275.87,105363.76,103768.14,104073.94
2025-01-22T21:00:00+07:00,104074.43,104949,103662.58,104393.66
2025-01-22T22:00:00+07:00,104393.67,105148.95,103982,104180.01
2025-01-22T23:00:00+07:00,104180.01,104232.64,103339.12,103704.64
2025-01-23T00:00:00+07:00,103704.65,104604.76,103665.73,104345.8
2025-01-23T01:00:00+07:00,104345.8,104684,103756.48,103896.01
2025-01-23T02:00:00+07:00,103896.01,104754.64,103853.66,104630
2025-01-23T03:00:00+07:00,104630,104830.12,104070.61,104321.1
2025-01-23T04:00:00+07:00,104321.11,104369.12,103611.66,104088.03
2025-01-23T05:00:00+07:00,104086.95,104514.8,103770.01,103866.79
2025-01-23T06:00:00+07:00,103866.79,104143.99,103654,103706.66
2025-01-23T07:00:00+07:00,103706.66,103819.99,103052.82,103307.51
2025-01-23T08:00:00+07:00,103307.51,103653.84,102588.15,102931.94
2025-01-23T09:00:00+07:00,102931.94,102983.39,102100,102655.34
2025-01-23T10:00:00+07:00,102655.34,103007.75,102197.34,102461.25
2025-01-23T11:00:00+07:00,102461.24,102493.15,101575.5,102075.22
2025-01-23T12:00:00+07:00,102075.21,102639.36,102000,102532.52
2025-01-23T13:00:00+07:00,102532.52,102968.31,102209.23,102256.7
2025-01-23T14:00:00+07:00,102256.71,102803.2,102084.51,102710.27
2025-01-23T15:00:00+07:00,102710.28,102724.94,102060,102215.75
2025-01-23T16:00:00+07:00,102215.75,102467.73,101650,101672.01
2025-01-23T17:00:00+07:00,101672,102072.72,101262.28,101683.61
2025-01-23T18:00:00+07:00,101683.61,102195.03,101683.6,101944.49
2025-01-23T19:00:00+07:00,101944.5,102135.05,101401.31,101635.58
2025-01-23T20:00:00+07:00,101635.59,102709.93,101281.62,102512.28
2025-01-23T21:00:00+07:00,102512.28,106050.86,101989.81,105213.5
2025-01-23T22:00:00+07:00,105213.6,105792,102643.49,105263.52
2025-01-23T23:00:00+07:00,105263.52,106850,105028,105139.18
2025-01-24T00:00:00+07:00,105139.18,106230.42,104211,105927.78
2025-01-24T01:00:00+07:00,105927.78,106142.46,105100,105424.39
2025-01-24T02:00:00+07:00,105424.39,105514.73,103399.98,103770.04
2025-01-24T03:00:00+07:00,103770.05,106421.03,102559.2,103284.48
2025-01-24T04:00:00+07:00,103284.01,103410.57,102195.7,103079.08
2025-01-24T05:00:00+07:00,103079.08,104700,102981.07,103978.82
2025-01-24T06:00:00+07:00,103978.82,104544.48,103776.06,103910.34
2025-01-24T07:00:00+07:00,103910.35,104157.98,103424.58,103446.62
2025-01-24T08:00:00+07:00,103446.62,103900,103039.87,103234.3
2025-01-24T09:00:00+07:00,103234.3,103545.39,102956.72,103016.01
2025-01-24T10:00:00+07:00,103016,104298,102750,103891.75
2025-01-24T11:00:00+07:00,103891.75,104924.4,103804.77,104631.99
2025-01-24T12:00:00+07:00,104631.98,105262.13,104543.21,105222.15
2025-01-24T13:00:00+07:00,105222.15,105355,104628,104991.01
2025-01-24T14:00:00+07:00,104991.01,105181.82,104660,105046.8
2025-01-24T15:00:00+07:00,105046.79,105650,104922.41,105500.76
2025-01-24T16:00:00+07:00,105500.76,105759,105053.8,105146.67
2025-01-24T17:00:00+07:00,105146.67,105428,105051.46,105416.75
2025-01-24T18:00:00+07:00,105416.75,105527.69,105214.15,105420.1
2025-01-24T19:00:00+07:00,105420.11,105586.29,105183.65,105526.58
2025-01-24T20:00:00+07:00,105526.58,105793.61,104982.03,105118.07
2025-01-24T21:00:00+07:00,105118.06,106321.66,104669.17,105758
2025-01-24T22:00:00+07:00,105758,105990.5,105259.49,105859.98
2025-01-24T23:00:00+07:00,105859.99,106174.99,105589,105645.89
2025-01-25T00:00:00+07:00,105645.88,106699.99,105612,106458.46
2025-01-25T01:00:00+07:00,106458.47,107120,106056.95,106327.72
2025-01-25T02:00:00+07:00,106327.31,106606.01,105687,105760.94
2025-01-25T03:00:00+07:00,105760.93,105781,104736.84,104859.11
2025-01-25T04:00:00+07:00,104859.4,105391.47,104859.4,105124.61
2025-01-25T05:00:00+07:00,105124.61,105477,104706.08,104777.25
2025-01-25T06:00:00+07:00,104777.25,104925.2,104456.89,104870.5
2025-01-25T07:00:00+07:00,104870.51,104870.51,104361.89,104419.59
2025-01-25T08:00:00+07:00,104419.58,104815.01,104380.15,104738
2025-01-25T09:00:00+07:00,104738.01,104830.27,104473.67,104559.54
2025-01-25T10:00:00+07:00,104559.54,105280.82,104461,105202.4
2025-01-25T11:00:00+07:00,105202.4,105202.4,104620,104648
2025-01-25T12:00:00+07:00,104647.99,104701.18,104236.95,104365.97
2025-01-25T13:00:00+07:00,104365.96,104480,104216.81,104308
2025-01-25T14:00:00+07:00,104308,104523.25,104287.24,104385.98
2025-01-25T15:00:00+07:00,104385.99,104497.54,104135.71,104341.98
2025-01-25T16:00:00+07:00,104341.99,104450.48,104276.41,104366.63
2025-01-25T17:00:00+07:00,104366.62,104661.04,104106.09,104540
2025-01-25T18:00:00+07:00,104540,104700.01,104391.27,104670.99
2025-01-25T19:00:00+07:00,104670.99,104792,104456,104753.07
2025-01-25T20:00:00+07:00,104753.08,104868,104629.31,104717.04
2025-01-25T21:00:00+07:00,104717.05,104721.99,104473.16,104600.01
2025-01-25T22:00:00+07:00,104600,105111.11,104594.01,104897.79
2025-01-25T23:00:00+07:00,104897.79,104989.49,104591.67,104654.9
2025-01-26T00:00:00+07:00,104654.91,104934.39,104449.75,104899.71
2025-01-26T01:00:00+07:00,104899.72,105286.52,104843.25,104983.49
2025-01-26T02:00:00+07:00,104983.5,105187.5,104909.09,105055.16
2025-01-26T03:00:00+07:00,105055.16,105200,104965.7,104965.71
2025-01-26T04:00:00+07:00,104965.71,105123.5,104866.66,105102.84
2025-01-26T05:00:00+07:00,105102.84,105250,105004.53,105077.54
2025-01-26T06:00:00+07:00,105077.54,105134.9,104696,104746.85
2025-01-26T07:00:00+07:00,104746.86,104841.84,104515.44,104599.96
2025-01-26T08:00:00+07:00,104599.95,104772,104503.7,104621.37
2025-01-26T09:00:00+07:00,104621.37,104718.16,104520.03,104696.25
2025-01-26T10:00:00+07:00,104696.25,105273.24,104696.24,105062.42
2025-01-26T11:00:00+07:00,105062.41,105500,104978.82,105174.27
2025-01-26T12:00:00+07:00,105174.28,105200,105013.6,105094.12
2025-01-26T13:00:00+07:00,105094.13,105118.78,104959.2,104990.75
2025-01-26T14:00:00+07:00,104990.75,105100,104950,104998.35
2025-01-26T15:00:00+07:00,104998.36,105221.36,104863.31,105030.4
2025-01-26T16:00:00+07:00,105030.4,105030.41,104444.01,104630.03
2025-01-26T17:00:00+07:00,104630.02,104722.9,104500,104715.29
2025-01-26T18:00:00+07:00,104715.29,104847.69,104662.05,104818.69
2025-01-26T19:00:00+07:00,104818.68,104890,104703.58,104890
2025-01-26T20:00:00+07:00,104890,105126.11,104838.43,104961.73
2025-01-26T21:00:00+07:00,104961.74,105003.54,104804,104944
2025-01-26T22:00:00+07:00,104944,105093.22,104887.7,104967.01
2025-01-26T23:00:00+07:00,104967.02,105040.64,104896,104938.02
2025-01-27T00:00:00+07:00,104938.01,105050,104912.53,104945.11
2025-01-27T01:00:00+07:00,104945.12,105260.36,104906.89,105175.11
2025-01-27T02:00:00+07:00,105175.11,105240,105040,105081.63
2025-01-27T03:00:00+07:00,105081.64,105200,104918.52,104949.99
2025-01-27T04:00:00+07:00,104949.99,105006,104552.48,104557.19
2025-01-27T05:00:00+07:00,104557.19,104730.98,104300.01,104330.22
2025-01-27T06:00:00+07:00,104330.21,104330.21,102520.44,102620
2025-01-27T07:00:00+07:00,102620.01,103260,101600,101728
2025-01-27T08:00:00+07:00,101728,102085.04,101168.8,101308.29
2025-01-27T09:00:00+07:00,101308.29,101688,100835.25,101000
2025-01-27T10:00:00+07:00,100999.99,101858.19,100720.53,101395.64
2025-01-27T11:00:00+07:00,101395.64,101399.99,100227.01,100410.04
2025-01-27T12:00:00+07:00,100410.04,100732,99713.37,100374.08
2025-01-27T13:00:00+07:00,100374.07,100491.99,98721,98956.32
2025-01-27T14:00:00+07:00,98956.31,99415.92,97777.77,99048.02
2025-01-27T15:00:00+07:00,99048.01,99367.73,98700,99043.77
2025-01-27T16:00:00+07:00,99043.78,99533.33,98800,99424.38
2025-01-27T17:00:00+07:00,99424.37,99454.76,98263.49,98392.74
2025-01-27T18:00:00+07:00,98392.74,99362.03,98324.01,98761.13
2025-01-27T19:00:00+07:00,98761.12,100910.27,98714.28,100619.68
2025-01-27T20:00:00+07:00,100619.68,101666.66,100000,100483.99
2025-01-27T21:00:00+07:00,100483.98,102317.94,100105.54,101920.89
2025-01-27T22:00:00+07:00,101920.88,102118.49,100852,101112.03
2025-01-27T23:00:00+07:00,101112.03,101250.56,99566.25,99744
2025-01-28T00:00:00+07:00,99744,100050.02,99049.98,99150.01
2025-01-28T01:00:00+07:00,99150.01,99753.89,98864,99180
2025-01-28T02:00:00+07:00,99180,99952,99175.03,99700.02
2025-01-28T03:00:00+07:00,99700.01,101750.4,99606.46,101386.5
2025-01-28T04:00:00+07:00,101386.11,102405,100954,101349.67
2025-01-28T05:00:00+07:00,101349.67,101961.09,101277.77,101637.18
2025-01-28T06:00:00+07:00,101637.18,102183.21,101637.18,102082.83
2025-01-28T07:00:00+07:00,102082.83,102892,101777,101856.01
2025-01-28T08:00:00+07:00,101856,102000,101382.66,101382.67
2025-01-28T09:00:00+07:00,101382.66,102436.79,101334.55,102402.01
2025-01-28T10:00:00+07:00,102402.01,102880,102026.02,102636.32
2025-01-28T11:00:00+07:00,102636.32,103371.24,102600,102901.45
2025-01-28T12:00:00+07:00,102901.45,103339.61,102812.9,103014.59
2025-01-28T13:00:00+07:00,103014.6,103200,102599.2,102744.38
2025-01-28T14:00:00+07:00,102744.39,103343.65,102527.39,102789.72
2025-01-28T15:00:00+07:00,102789.72,103028.53,102607.34,102851.23
2025-01-28T16:00:00+07:00,102851.23,102965.28,102393.94,102955.99
2025-01-28T17:00:00+07:00,102955.99,103181.82,102600.79,102745.36
2025-01-28T18:00:00+07:00,102745.37,102943.07,102564.77,102762.01
