Trade #,Type,Signal,Date/Time,Price USDT,Quantity,P&L USDT,P&L %,Run-up USDT,Run-up %,Drawdown USDT,Drawdown %,Cumulative P&L USDT,Cumulative P&L %
87,Exit short,LONG,2024-03-06 12:30,"65,816.2",14.025653,-18241.76,-2.02%,75789.02,8.38%,-19870.14,-2.20%,-113368.31,-2.02%
87,Entry short,SHORT,2024-03-06 00:30,"64,515.6",14.025653,-18241.76,-2.02%,75789.02,8.38%,-19870.14,-2.20%,-113368.31,-2.02%
88,Exit long,Close entry(s) order LONG,2024-03-07 06:00,"65,972.6",13.471287,2106.91,0.24%,25774.61,2.91%,-16174.97,-1.82%,-111261.41,0.24%
88,Entry long,LONG,2024-03-06 12:30,"65,816.2",13.471287,2106.91,0.24%,25774.61,2.91%,-16174.97,-1.82%,-111261.41,0.24%
89,Exit short,LONG,2024-03-08 11:00,"67,220.0",13.179951,2780.97,0.31%,8316.55,0.94%,-1.32,0.00%,-108480.43,0.31%
89,Entry short,SHORT,2024-03-08 05:30,"67,431.0",13.179951,2780.97,0.31%,8316.55,0.94%,-1.32,0.00%,-108480.43,0.31%
90,Exit long,Close entry(s) order LONG,2024-03-08 13:00,"66,961.4",13.262752,-3429.75,-0.38%,1237.41,0.14%,-5330.3,-0.60%,-111910.18,-0.38%
90,Entry long,LONG,2024-03-08 11:00,"67,220.0",13.262752,-3429.75,-0.38%,1237.41,0.14%,-5330.3,-0.60%,-111910.18,-0.38%
91,Exit short,LONG,2024-03-08 19:30,"67,559.5",13.194318,-3311.77,-0.37%,2843.38,0.32%,-7276.67,-0.82%,-115221.95,-0.37%
91,Entry short,SHORT,2024-03-08 15:00,"67,308.5",13.194318,-3311.77,-0.37%,2843.38,0.32%,-7276.67,-0.82%,-115221.95,-0.37%
92,Exit long,Close entry(s) order LONG,2024-03-09 22:00,"68,189.0",13.096278,8244.11,0.93%,36293.71,4.10%,-18852.09,-2.13%,-106977.85,0.93%
92,Entry long,LONG,2024-03-08 19:30,"67,559.5",13.096278,8244.11,0.93%,36293.71,4.10%,-18852.09,-2.13%,-106977.85,0.93%
93,Exit long,Close entry(s) order LONG,2024-03-12 08:00,"72,068.3",13.006932,44365.34,4.97%,55053.14,6.16%,-2016.07,-0.23%,-62612.5,4.97%
93,Entry long,LONG,2024-03-11 11:00,"68,657.4",13.006932,44365.34,4.97%,55053.14,6.16%,-2016.07,-0.23%,-62612.5,4.97%
94,Exit long,SHORT,2024-03-13 20:30,"72,790.2",13.042892,12007.29,1.28%,24591.07,2.62%,-412.16,-0.04%,-50605.22,1.28%
94,Entry long,LONG,2024-03-13 08:30,"71,869.6",13.042892,12007.29,1.28%,24591.07,2.62%,-412.16,-0.04%,-50605.22,1.28%
95,Exit short,Close entry(s) order SHORT,2024-03-14 01:30,"73,053.8",13.042892,-3438.11,-0.36%,14596.3,1.54%,-6237.11,-0.66%,-54043.32,-0.36%
95,Entry short,SHORT,2024-03-13 20:30,"72,790.2",13.042892,-3438.11,-0.36%,14596.3,1.54%,-6237.11,-0.66%,-54043.32,-0.36%
96,Exit short,LONG,2024-03-15 07:30,"72,156.1",13.577208,-33720.36,-3.56%,14561.56,1.54%,-34289.24,-3.62%,-87763.68,-3.56%
96,Entry short,SHORT,2024-03-15 02:30,"69,672.5",13.577208,-33720.36,-3.56%,14561.56,1.54%,-34289.24,-3.62%,-87763.68,-3.56%
97,Exit long,SHORT,2024-03-15 09:30,"70,758.6",12.642502,-17667.9,-1.94%,4347.76,0.48%,-17833.51,-1.95%,-105431.57,-1.94%
97,Entry long,LONG,2024-03-15 07:30,"72,156.1",12.642502,-17667.9,-1.94%,4347.76,0.48%,-17833.51,-1.95%,-105431.57,-1.94%
98,Exit short,LONG,2024-03-15 22:00,"68,655.7",12.642539,26586,2.97%,65470.65,7.32%,-658.68,-0.07%,-78845.58,2.97%
98,Entry short,SHORT,2024-03-15 09:30,"70,758.6",12.642539,26586,2.97%,65470.65,7.32%,-658.68,-0.07%,-78845.58,2.97%
99,Exit long,SHORT,2024-03-16 00:30,"68,231.8",13.417013,-5687.47,-0.62%,1627.48,0.18%,-14593.68,-1.58%,-84533.05,-0.62%
99,Entry long,LONG,2024-03-15 22:00,"68,655.7",13.417013,-5687.47,-0.62%,1627.48,0.18%,-14593.68,-1.58%,-84533.05,-0.62%
100,Exit short,Close entry(s) order SHORT,2024-03-16 01:00,"68,262.2",13.417013,-407.88,-0.04%,2294.31,0.25%,-1979.01,-0.22%,-84940.93,-0.04%
100,Entry short,SHORT,2024-03-16 00:30,"68,231.8",13.417013,-407.88,-0.04%,2294.31,0.25%,-1979.01,-0.22%,-84940.93,-0.04%
101,Exit long,SHORT,2024-03-16 04:30,"68,020.5",13.377137,-5138.16,-0.56%,30918.58,3.38%,-13171.13,-1.44%,-90079.09,-0.56%
101,Entry long,LONG,2024-03-16 01:30,"68,404.6",13.377137,-5138.16,-0.56%,30918.58,3.38%,-13171.13,-1.44%,-90079.09,-0.56%
102,Exit short,Close entry(s) order SHORT,2024-03-16 07:00,"69,552.1",13.377157,-20488.45,-2.25%,1364.47,0.15%,-23986.58,-2.64%,-110567.54,-2.25%
102,Entry short,SHORT,2024-03-16 04:30,"68,020.5",13.377157,-20488.45,-2.25%,1364.47,0.15%,-23986.58,-2.64%,-110567.54,-2.25%
103,Exit short,LONG,2024-03-17 11:00,"66,574.5",13.210851,9927.95,1.12%,34031.15,3.83%,-6063.78,-0.68%,-100639.59,1.12%
103,Entry short,SHORT,2024-03-17 01:00,"67,326.0",13.210851,9927.95,1.12%,34031.15,3.83%,-6063.78,-0.68%,-100639.59,1.12%
104,Exit long,SHORT,2024-03-17 13:30,"66,016.1",13.509122,-7543.49,-0.84%,344.48,0.04%,-9517.18,-1.06%,-108183.08,-0.84%
104,Entry long,LONG,2024-03-17 11:00,"66,574.5",13.509122,-7543.49,-0.84%,344.48,0.04%,-9517.18,-1.06%,-108183.08,-0.84%
105,Exit short,LONG,2024-03-17 16:30,"66,656.6",13.509082,-8652.57,-0.97%,19673.28,2.21%,-11629.97,-1.30%,-116835.65,-0.97%
105,Entry short,SHORT,2024-03-17 13:30,"66,016.1",13.509082,-8652.57,-0.97%,19673.28,2.21%,-11629.97,-1.30%,-116835.65,-0.97%
106,Exit long,SHORT,2024-03-18 07:30,"68,003.5",13.249465,17845.71,2.02%,30683.11,3.47%,-4459.77,-0.50%,-98989.94,2.02%
106,Entry long,LONG,2024-03-17 16:30,"66,656.6",13.249465,17845.71,2.02%,30683.11,3.47%,-4459.77,-0.50%,-98989.94,2.02%
107,Exit short,Close entry(s) order SHORT,2024-03-18 12:00,"68,422.0",13.249465,-5544.9,-0.62%,15752.29,1.75%,-8433.28,-0.94%,-104534.84,-0.62%
107,Entry short,SHORT,2024-03-18 07:30,"68,003.5",13.249465,-5544.9,-0.62%,15752.29,1.75%,-8433.28,-0.94%,-104534.84,-0.62%
108,Exit short,LONG,2024-03-19 23:30,"64,326.8",13.880361,2585.91,0.29%,29162.64,3.26%,-3810.16,-0.43%,-101948.93,0.29%
108,Entry short,SHORT,2024-03-19 14:30,"64,513.1",13.880361,2585.91,0.29%,29162.64,3.26%,-3810.16,-0.43%,-101948.93,0.29%
109,Exit long,SHORT,2024-03-20 04:30,"63,831.7",13.960804,-6911.99,-0.77%,20606.15,2.29%,-10324.01,-1.15%,-108860.92,-0.77%
109,Entry long,LONG,2024-03-19 23:30,"64,326.8",13.960804,-6911.99,-0.77%,20606.15,2.29%,-10324.01,-1.15%,-108860.92,-0.77%
110,Exit short,Close entry(s) order SHORT,2024-03-20 10:30,"63,426.1",13.96076,5662.48,0.64%,31396.35,3.52%,-4566.56,-0.51%,-103198.44,0.64%
110,Entry short,SHORT,2024-03-20 04:30,"63,831.7",13.96076,5662.48,0.64%,31396.35,3.52%,-4566.56,-0.51%,-103198.44,0.64%
111,Exit short,Close entry(s) order SHORT,2024-03-21 14:30,"67,323.9",13.430219,-7373.19,-0.82%,8674.58,0.97%,-8188.4,-0.91%,-110571.63,-0.82%
111,Entry short,SHORT,2024-03-21 12:00,"66,774.9",13.430219,-7373.19,-0.82%,8674.58,0.97%,-8188.4,-0.91%,-110571.63,-0.82%
112,Exit long,Close entry(s) order LONG,2024-03-22 17:00,"65,536.2",13.468494,-6754.45,-0.76%,8811.09,0.99%,-8844.76,-0.99%,-117326.08,-0.76%
112,Entry long,LONG,2024-03-22 10:30,"66,037.7",13.468494,-6754.45,-0.76%,8811.09,0.99%,-8844.76,-0.99%,-117326.08,-0.76%
113,Exit short,LONG,2024-03-23 08:30,"63,967.9",13.989113,-12181.72,-1.38%,11234.66,1.27%,-18412.47,-2.09%,-129507.8,-1.38%
113,Entry short,SHORT,2024-03-22 21:00,"63,097.1",13.989113,-12181.72,-1.38%,11234.66,1.27%,-18412.47,-2.09%,-129507.8,-1.38%
114,Exit long,Close entry(s) order LONG,2024-03-23 11:00,"63,592.0",13.608222,-5115.33,-0.59%,6125.06,0.70%,-12896.51,-1.48%,-134623.12,-0.59%
114,Entry long,LONG,2024-03-23 08:30,"63,967.9",13.608222,-5115.33,-0.59%,6125.06,0.70%,-12896.51,-1.48%,-134623.12,-0.59%
115,Exit long,SHORT,2024-03-25 16:30,"66,909.9",13.20555,18206.49,2.10%,29696.64,3.43%,-11834.81,-1.37%,-116416.64,2.10%
115,Entry long,LONG,2024-03-24 19:30,"65,531.2",13.20555,18206.49,2.10%,29696.64,3.43%,-11834.81,-1.37%,-116416.64,2.10%
116,Exit short,Close entry(s) order SHORT,2024-03-25 17:00,"67,101.9",13.205569,-2535.47,-0.29%,1659.94,0.19%,-3381.95,-0.38%,-118952.11,-0.29%
116,Entry short,SHORT,2024-03-25 16:30,"66,909.9",13.205569,-2535.47,-0.29%,1659.94,0.19%,-3381.95,-0.38%,-118952.11,-0.29%
117,Exit short,LONG,2024-03-25 21:30,"69,237.1",13.164115,-30397.26,-3.45%,1646.83,0.19%,-34316.21,-3.89%,-149349.36,-3.45%
117,Entry short,SHORT,2024-03-25 18:30,"66,928.0",13.164115,-30397.26,-3.45%,1646.83,0.19%,-34316.21,-3.89%,-149349.36,-3.45%
118,Exit long,SHORT,2024-03-26 21:00,"70,459.3",12.286052,15016.01,1.77%,29632.73,3.48%,-4201.83,-0.49%,-134333.36,1.77%
118,Entry long,LONG,2024-03-25 21:30,"69,237.1",12.286052,15016.01,1.77%,29632.73,3.48%,-4201.83,-0.49%,-134333.36,1.77%
119,Exit short,Close entry(s) order SHORT,2024-03-27 07:30,"70,167.4",12.286052,3586.3,0.41%,13997.5,1.62%,-3545.75,-0.41%,-130747.05,0.41%
119,Entry short,SHORT,2024-03-26 21:00,"70,459.3",12.286052,3586.3,0.41%,13997.5,1.62%,-3545.75,-0.41%,-130747.05,0.41%
120,Exit long,SHORT,2024-03-29 23:00,"69,240.4",12.385537,-11674.61,-1.34%,6462.77,0.74%,-14652.09,-1.69%,-142421.66,-1.34%
120,Entry long,LONG,2024-03-29 19:00,"70,183.0",12.385537,-11674.61,-1.34%,6462.77,0.74%,-14652.09,-1.69%,-142421.66,-1.34%
121,Exit short,LONG,2024-03-30 04:00,"69,667.5",12.385519,-5289.85,-0.62%,1424.33,0.17%,-6800.89,-0.79%,-147711.52,-0.62%
121,Entry short,SHORT,2024-03-29 23:00,"69,240.4",12.385519,-5289.85,-0.62%,1424.33,0.17%,-6800.89,-0.79%,-147711.52,-0.62%
122,Exit long,Close entry(s) order LONG,2024-03-30 05:00,"69,475.2",12.233624,-2352.53,-0.28%,116.22,0.01%,-4165.55,-0.49%,-150064.05,-0.28%
122,Entry long,LONG,2024-03-30 04:00,"69,667.5",12.233624,-2352.53,-0.28%,116.22,0.01%,-4165.55,-0.49%,-150064.05,-0.28%
123,Exit long,Close entry(s) order LONG,2024-03-30 11:30,"69,917.7",12.186562,2119.24,0.25%,6107.91,0.72%,-470.4,-0.06%,-147944.8,0.25%
123,Entry long,LONG,2024-03-30 05:30,"69,743.8",12.186562,2119.24,0.25%,6107.91,0.72%,-470.4,-0.06%,-147944.8,0.25%
124,Exit long,SHORT,2024-04-01 10:30,"70,679.5",11.974416,-5709.4,-0.67%,4061.72,0.48%,-6457.8,-0.76%,-153654.2,-0.67%
124,Entry long,LONG,2024-04-01 06:30,"71,156.3",11.974416,-5709.4,-0.67%,4061.72,0.48%,-6457.8,-0.76%,-153654.2,-0.67%
125,Exit short,LONG,2024-04-01 20:30,"70,079.4",11.974416,7185.85,0.85%,21362.36,2.52%,-803.48,-0.09%,-146468.36,0.85%
125,Entry short,SHORT,2024-04-01 10:30,"70,679.5",11.974416,7185.85,0.85%,21362.36,2.52%,-803.48,-0.09%,-146468.36,0.85%
126,Exit long,SHORT,2024-04-01 22:00,"68,950.0",12.179494,-13755.52,-1.61%,798.97,0.09%,-17357,-2.03%,-160223.88,-1.61%
126,Entry long,LONG,2024-04-01 20:30,"70,079.4",12.179494,-13755.52,-1.61%,798.97,0.09%,-17357,-2.03%,-160223.88,-1.61%
127,Exit short,LONG,2024-04-02 02:30,"69,391.0",12.179494,-5371.16,-0.64%,10312.38,1.23%,-7828.98,-0.93%,-165595.03,-0.64%
127,Entry short,SHORT,2024-04-01 22:00,"68,950.0",12.179494,-5371.16,-0.64%,10312.38,1.23%,-7828.98,-0.93%,-165595.03,-0.64%
128,Exit long,Close entry(s) order LONG,2024-04-02 09:00,"69,437.2",12.02465,555.54,0.07%,6709.76,0.80%,-3580.94,-0.43%,-165039.5,0.07%
128,Entry long,LONG,2024-04-02 02:30,"69,391.0",12.02465,555.54,0.07%,6709.76,0.80%,-3580.94,-0.43%,-165039.5,0.07%
129,Exit short,LONG,2024-04-03 01:00,"65,650.2",12.791017,-4771.05,-0.57%,8621.15,1.03%,-12941.95,-1.55%,-169810.55,-0.57%
129,Entry short,SHORT,2024-04-02 18:30,"65,277.2",12.791017,-4771.05,-0.57%,8621.15,1.03%,-12941.95,-1.55%,-169810.55,-0.57%
130,Exit long,SHORT,2024-04-03 07:30,"65,135.2",12.645611,-6512.49,-0.78%,7271.23,0.88%,-7111.89,-0.86%,-176323.03,-0.78%
130,Entry long,LONG,2024-04-03 01:00,"65,650.2",12.645611,-6512.49,-0.78%,7271.23,0.88%,-7111.89,-0.86%,-176323.03,-0.78%
131,Exit short,LONG,2024-04-03 09:00,"65,830.0",12.64565,-8786.2,-1.07%,8032.52,0.98%,-10417.49,-1.26%,-185109.23,-1.07%
131,Entry short,SHORT,2024-04-03 07:30,"65,135.2",12.64565,-8786.2,-1.07%,8032.52,0.98%,-10417.49,-1.26%,-185109.23,-1.07%
132,Exit long,Close entry(s) order LONG,2024-04-03 19:30,"65,958.4",12.378752,1589.43,0.20%,10726.19,1.32%,-3404.16,-0.42%,-183519.8,0.20%
132,Entry long,LONG,2024-04-03 09:00,"65,830.0",12.378752,1589.43,0.20%,10726.19,1.32%,-3404.16,-0.42%,-183519.8,0.20%
133,Exit long,SHORT,2024-04-05 10:30,"67,925.8",12.338178,21601.68,2.65%,38923.25,4.77%,-2093.79,-0.26%,-161918.11,2.65%
133,Entry long,LONG,2024-04-04 14:30,"66,175.0",12.338178,21601.68,2.65%,38923.25,4.77%,-2093.79,-0.26%,-161918.11,2.65%
134,Exit short,Close entry(s) order SHORT,2024-04-05 15:30,"67,410.4",12.338196,6359.11,0.76%,19121.74,2.28%,-1549.68,-0.18%,-155559.02,0.76%
134,Entry short,SHORT,2024-04-05 10:30,"67,925.8",12.338196,6359.11,0.76%,19121.74,2.28%,-1549.68,-0.18%,-155559.02,0.76%
135,Exit long,SHORT,2024-04-07 19:30,"69,247.9",12.296335,7055.64,0.84%,13844.44,1.64%,-911.16,-0.11%,-148503.38,0.84%
135,Entry long,LONG,2024-04-07 05:30,"68,674.1",12.296335,7055.64,0.84%,13844.44,1.64%,-911.16,-0.11%,-148503.38,0.84%
136,Exit short,LONG,2024-04-07 20:30,"69,414.1",12.296353,-2043.65,-0.24%,350.45,0.04%,-2952.35,-0.35%,-150547.03,-0.24%
136,Entry short,SHORT,2024-04-07 19:30,"69,247.9",12.296353,-2043.65,-0.24%,350.45,0.04%,-2952.35,-0.35%,-150547.03,-0.24%
137,Exit long,SHORT,2024-04-07 21:30,"69,308.7",12.237434,-1289.83,-0.15%,1900.47,0.22%,-2310.43,-0.27%,-151836.86,-0.15%
137,Entry long,LONG,2024-04-07 20:30,"69,414.1",12.237434,-1289.83,-0.15%,1900.47,0.22%,-2310.43,-0.27%,-151836.86,-0.15%
138,Exit short,LONG,2024-04-07 22:00,"69,595.3",12.23747,-3507.26,-0.41%,504.18,0.06%,-4629.44,-0.55%,-155344.11,-0.41%
138,Entry short,SHORT,2024-04-07 21:30,"69,308.7",12.23747,-3507.26,-0.41%,504.18,0.06%,-4629.44,-0.55%,-155344.11,-0.41%
139,Exit long,SHORT,2024-04-08 02:30,"69,471.1",12.13668,-1507.38,-0.18%,9705.7,1.15%,-4067,-0.48%,-156851.48,-0.18%
139,Entry long,LONG,2024-04-07 22:00,"69,595.3",12.13668,-1507.38,-0.18%,9705.7,1.15%,-4067,-0.48%,-156851.48,-0.18%
140,Exit short,Close entry(s) order SHORT,2024-04-08 12:30,"69,551.3",12.13668,-973.36,-0.12%,7158.21,0.85%,-5181.15,-0.61%,-157824.84,-0.12%
140,Entry short,SHORT,2024-04-08 02:30,"69,471.1",12.13668,-973.36,-0.12%,7158.21,0.85%,-5181.15,-0.61%,-157824.84,-0.12%
141,Exit short,LONG,2024-04-09 02:00,"71,949.7",11.797268,-6634.78,-0.79%,578.07,0.07%,-9252.6,-1.10%,-164459.62,-0.79%
141,Entry short,SHORT,2024-04-09 00:30,"71,387.3",11.797268,-6634.78,-0.79%,578.07,0.07%,-9252.6,-1.10%,-164459.62,-0.79%
142,Exit long,Close entry(s) order LONG,2024-04-09 03:00,"71,807.3",11.61284,-1653.67,-0.20%,876.77,0.10%,-3934.43,-0.47%,-166113.3,-0.20%
142,Entry long,LONG,2024-04-09 02:00,"71,949.7",11.61284,-1653.67,-0.20%,876.77,0.10%,-3934.43,-0.47%,-166113.3,-0.20%
143,Exit short,Close entry(s) order SHORT,2024-04-09 06:00,"71,973.0",11.650546,-4638.08,-0.56%,260.97,0.03%,-5372.07,-0.64%,-170751.39,-0.56%
143,Entry short,SHORT,2024-04-09 03:30,"71,574.9",11.650546,-4638.08,-0.56%,260.97,0.03%,-5372.07,-0.64%,-170751.39,-0.56%
144,Exit short,LONG,2024-04-10 06:00,"69,367.5",11.849828,7254.47,0.87%,20899.54,2.52%,-5984.16,-0.72%,-163496.92,0.87%
144,Entry short,SHORT,2024-04-09 21:00,"69,979.7",11.849828,7254.47,0.87%,20899.54,2.52%,-5984.16,-0.72%,-163496.92,0.87%
145,Exit long,Close entry(s) order LONG,2024-04-10 06:30,"69,033.9",12.059005,-4022.88,-0.48%,100.09,0.01%,-5327.67,-0.64%,-167519.8,-0.48%
145,Entry long,LONG,2024-04-10 06:00,"69,367.5",12.059005,-4022.88,-0.48%,100.09,0.01%,-5327.67,-0.64%,-167519.8,-0.48%
146,Exit short,LONG,2024-04-10 12:30,"69,361.2",12.081389,-5499.45,-0.66%,4735.9,0.57%,-8988.55,-1.08%,-173019.25,-0.66%
146,Entry short,SHORT,2024-04-10 08:30,"68,906.0",12.081389,-5499.45,-0.66%,4735.9,0.57%,-8988.55,-1.08%,-173019.25,-0.66%
147,Exit long,SHORT,2024-04-10 17:30,"68,890.8",11.92278,-5608.48,-0.68%,2417.94,0.29%,-8328.06,-1.01%,-178627.72,-0.68%
147,Entry long,LONG,2024-04-10 12:30,"69,361.2",11.92278,-5608.48,-0.68%,2417.94,0.29%,-8328.06,-1.01%,-178627.72,-0.68%
148,Exit short,LONG,2024-04-10 19:00,"69,094.8",11.922815,-2432.25,-0.30%,2274.87,0.28%,-3514.85,-0.43%,-181059.98,-0.30%
148,Entry short,SHORT,2024-04-10 17:30,"68,890.8",11.922815,-2432.25,-0.30%,2274.87,0.28%,-3514.85,-0.43%,-181059.98,-0.30%
149,Exit long,SHORT,2024-04-10 20:00,"68,013.5",11.852446,-12816.05,-1.56%,2137,0.26%,-18354.7,-2.24%,-193876.03,-1.56%
149,Entry long,LONG,2024-04-10 19:00,"69,094.8",11.852446,-12816.05,-1.56%,2137,0.26%,-18354.7,-2.24%,-193876.03,-1.56%
150,Exit short,LONG,2024-04-10 22:30,"68,661.1",11.852411,-7675.62,-0.95%,5527.96,0.69%,-12083.53,-1.50%,-201551.66,-0.95%
150,Entry short,SHORT,2024-04-10 20:00,"68,013.5",11.852411,-7675.62,-0.95%,5527.96,0.69%,-12083.53,-1.50%,-201551.66,-0.95%
151,Exit long,SHORT,2024-04-11 17:30,"70,745.3",11.628797,24236.74,3.04%,31991.98,4.01%,-1697.8,-0.21%,-177314.9,3.04%
151,Entry long,LONG,2024-04-10 22:30,"68,661.1",11.628797,24236.74,3.04%,31991.98,4.01%,-1697.8,-0.21%,-177314.9,3.04%
152,Exit short,Close entry(s) order SHORT,2024-04-12 03:30,"70,708.6",11.62883,426.78,0.05%,13404.55,1.63%,-4822.48,-0.59%,-176888.14,0.05%
152,Entry short,SHORT,2024-04-11 17:30,"70,745.3",11.62883,426.78,0.05%,13404.55,1.63%,-4822.48,-0.59%,-176888.14,0.05%
153,Exit short,LONG,2024-04-13 12:00,"67,616.0",12.359055,-12558.04,-1.53%,10447.11,1.27%,-16999.88,-2.07%,-189446.17,-1.53%
153,Entry short,SHORT,2024-04-13 08:30,"66,599.9",12.359055,-12558.04,-1.53%,10447.11,1.27%,-16999.88,-2.07%,-189446.17,-1.53%
154,Exit long,SHORT,2024-04-13 19:00,"67,377.1",11.987639,-2863.85,-0.35%,3726.96,0.46%,-5983.03,-0.74%,-192310.02,-0.35%
154,Entry long,LONG,2024-04-13 12:00,"67,616.0",11.987639,-2863.85,-0.35%,3726.96,0.46%,-5983.03,-0.74%,-192310.02,-0.35%
155,Exit short,Close entry(s) order SHORT,2024-04-13 21:30,"67,716.8",11.987603,-4072.19,-0.50%,2422.69,0.30%,-5057.57,-0.63%,-196382.2,-0.50%
155,Entry short,SHORT,2024-04-13 19:00,"67,377.1",11.987603,-4072.19,-0.50%,2422.69,0.30%,-5057.57,-0.63%,-196382.2,-0.50%
156,Exit short,LONG,2024-04-14 12:30,"64,244.4",12.942309,-27853.14,-3.47%,10626.93,1.32%,-46273.93,-5.76%,-224235.34,-3.47%
156,Entry short,SHORT,2024-04-14 03:30,"62,092.3",12.942309,-27853.14,-3.47%,10626.93,1.32%,-46273.93,-5.76%,-224235.34,-3.47%
157,Exit long,Close entry(s) order LONG,2024-04-14 18:30,"64,101.6",12.07521,-1724.34,-0.22%,7815.08,1.01%,-4210.63,-0.54%,-225959.69,-0.22%
157,Entry long,LONG,2024-04-14 12:30,"64,244.4",12.07521,-1724.34,-0.22%,7815.08,1.01%,-4210.63,-0.54%,-225959.69,-0.22%
158,Exit short,Close entry(s) order SHORT,2024-04-15 05:30,"65,273.7",12.167747,-20193.59,-2.61%,2707.32,0.35%,-21730.38,-2.81%,-246153.28,-2.61%
158,Entry short,SHORT,2024-04-15 04:30,"63,614.1",12.167747,-20193.59,-2.61%,2707.32,0.35%,-21730.38,-2.81%,-246153.28,-2.61%
159,Exit short,LONG,2024-04-16 15:00,"63,488.0",12.009493,-8612.01,-1.14%,13439.82,1.78%,-12194.44,-1.62%,-254765.3,-1.14%
159,Entry short,SHORT,2024-04-16 09:30,"62,770.9",12.009493,-8612.01,-1.14%,13439.82,1.78%,-12194.44,-1.62%,-254765.3,-1.14%
160,Exit long,Close entry(s) order LONG,2024-04-16 18:30,"62,565.5",11.738235,-10828.52,-1.45%,1865.21,0.25%,-23089.11,-3.10%,-265593.8,-1.45%
160,Entry long,LONG,2024-04-16 15:00,"63,488.0",11.738235,-10828.52,-1.45%,1865.21,0.25%,-23089.11,-3.10%,-265593.8,-1.45%
161,Exit short,Close entry(s) order SHORT,2024-04-18 09:00,"61,618.8",11.549827,22719.66,3.09%,45747.71,6.23%,-334.94,-0.05%,-242874.14,3.09%
161,Entry short,SHORT,2024-04-17 14:30,"63,585.9",11.549827,22719.66,3.09%,45747.71,6.23%,-334.94,-0.05%,-242874.14,3.09%
162,Exit long,SHORT,2024-04-19 21:30,"64,000.0",11.755499,-4773.91,-0.63%,12624.23,1.67%,-7363.64,-0.97%,-247648.06,-0.63%
162,Entry long,LONG,2024-04-19 14:30,"64,406.1",11.755499,-4773.91,-0.63%,12624.23,1.67%,-7363.64,-0.97%,-247648.06,-0.63%
163,Exit short,Close entry(s) order SHORT,2024-04-20 05:00,"64,378.9",11.755499,-4454.16,-0.59%,6142.25,0.82%,-9681.83,-1.29%,-252102.22,-0.59%
163,Entry short,SHORT,2024-04-19 21:30,"64,000.0",11.755499,-4454.16,-0.59%,6142.25,0.82%,-9681.83,-1.29%,-252102.22,-0.59%
164,Exit short,Close entry(s) order SHORT,2024-04-21 08:30,"65,000.0",11.561132,-3577.01,-0.48%,2052.1,0.27%,-4592.08,-0.61%,-255679.23,-0.48%
164,Entry short,SHORT,2024-04-21 04:00,"64,690.6",11.561132,-3577.01,-0.48%,2052.1,0.27%,-4592.08,-0.61%,-255679.23,-0.48%
165,Exit short,Close entry(s) order SHORT,2024-04-21 19:00,"65,203.5",11.445876,-1990.44,-0.27%,3448.64,0.46%,-4525.7,-0.61%,-257669.67,-0.27%
165,Entry short,SHORT,2024-04-21 12:00,"65,029.6",11.445876,-1990.44,-0.27%,3448.64,0.46%,-4525.7,-0.61%,-257669.67,-0.27%
166,Exit long,SHORT,2024-04-23 10:00,"66,582.8",11.252288,6879.65,0.93%,14072.11,1.90%,-4171.22,-0.56%,-250790.02,0.93%
166,Entry long,LONG,2024-04-22 20:00,"65,971.4",11.252288,6879.65,0.93%,14072.11,1.90%,-4171.22,-0.56%,-250790.02,0.93%
167,Exit short,Close entry(s) order SHORT,2024-04-23 21:00,"66,467.3",11.252305,1299.64,0.17%,9370.92,1.25%,-1656.34,-0.22%,-249490.38,0.17%
167,Entry short,SHORT,2024-04-23 10:00,"66,582.8",11.252305,1299.64,0.17%,9370.92,1.25%,-1656.34,-0.22%,-249490.38,0.17%
168,Exit short,LONG,2024-04-25 23:00,"64,091.6",11.712237,-145.23,-0.02%,15904.05,2.12%,-3347.36,-0.45%,-249635.61,-0.02%
168,Entry short,SHORT,2024-04-25 12:30,"64,079.2",11.712237,-145.23,-0.02%,15904.05,2.12%,-3347.36,-0.45%,-249635.61,-0.02%
169,Exit long,Close entry(s) order LONG,2024-04-26 08:00,"64,285.7",11.70765,2272.45,0.30%,13803.32,1.84%,-1845.13,-0.25%,-247363.16,0.30%
169,Entry long,LONG,2024-04-25 23:00,"64,091.6",11.70765,2272.45,0.30%,13803.32,1.84%,-1845.13,-0.25%,-247363.16,0.30%
170,Exit long,Close entry(s) order LONG,2024-04-27 23:30,"62,744.9",11.945023,-3147.51,-0.42%,4567.78,0.61%,-3444.94,-0.46%,-250510.67,-0.42%
170,Entry long,LONG,2024-04-27 20:00,"63,008.4",11.945023,-3147.51,-0.42%,4567.78,0.61%,-3444.94,-0.46%,-250510.67,-0.42%
171,Exit long,SHORT,2024-04-28 16:00,"63,677.7",11.764076,-379.98,-0.05%,7529.01,1.00%,-2623.39,-0.35%,-250890.64,-0.05%
171,Entry long,LONG,2024-04-28 07:30,"63,710.0",11.764076,-379.98,-0.05%,7529.01,1.00%,-2623.39,-0.35%,-250890.64,-0.05%
172,Exit short,LONG,2024-04-28 21:00,"63,740.2",11.764076,-735.25,-0.10%,5258.54,0.70%,-1815.2,-0.24%,-251625.9,-0.10%
172,Entry short,SHORT,2024-04-28 16:00,"63,677.7",11.764076,-735.25,-0.10%,5258.54,0.70%,-1815.2,-0.24%,-251625.9,-0.10%
